timestamp,consumo_kwh,metrica,equipamento_id
2025-06-12 07:00:00,892.0,min,idrac-DDQGPV3
2025-06-12 07:15:00,873.0,min,idrac-DDQGPV3
2025-06-12 07:30:00,859.0,min,idrac-DDQGPV3
2025-06-12 07:45:00,842.0,min,idrac-DDQGPV3
2025-06-12 08:00:00,831.0,min,idrac-DDQGPV3
2025-06-12 08:15:00,845.0,min,idrac-DDQGPV3
2025-06-12 08:30:00,838.0,min,idrac-DDQGPV3
2025-06-12 08:45:00,836.0,min,idrac-DDQGPV3
2025-06-12 09:00:00,821.0,min,idrac-DDQGPV3
2025-06-12 09:15:00,805.0,min,idrac-DDQGPV3
2025-06-12 09:30:00,805.0,min,idrac-DDQGPV3
2025-06-12 09:45:00,831.0,min,idrac-DDQGPV3
2025-06-12 10:00:00,837.0,min,idrac-DDQGPV3
2025-06-12 10:15:00,833.0,min,idrac-DDQGPV3
2025-06-12 10:30:00,826.0,min,idrac-DDQGPV3
2025-06-12 10:45:00,826.0,min,idrac-DDQGPV3
2025-06-12 11:00:00,838.0,min,idrac-DDQGPV3
2025-06-12 11:15:00,823.0,min,idrac-DDQGPV3
2025-06-12 11:30:00,832.0,min,idrac-DDQGPV3
2025-06-12 11:45:00,836.0,min,idrac-DDQGPV3
2025-06-12 12:00:00,833.0,min,idrac-DDQGPV3
2025-06-12 12:15:00,815.0,min,idrac-DDQGPV3
2025-06-12 12:30:00,823.0,min,idrac-DDQGPV3
2025-06-12 12:45:00,823.0,min,idrac-DDQGPV3
2025-06-12 13:00:00,823.0,min,idrac-DDQGPV3
2025-06-12 13:15:00,812.0,min,idrac-DDQGPV3
2025-06-12 13:30:00,837.0,min,idrac-DDQGPV3
2025-06-12 13:45:00,836.0,min,idrac-DDQGPV3
2025-06-12 14:00:00,836.0,min,idrac-DDQGPV3
2025-06-12 14:15:00,836.0,min,idrac-DDQGPV3
2025-06-12 14:30:00,833.0,min,idrac-DDQGPV3
2025-06-12 14:45:00,840.0,min,idrac-DDQGPV3
2025-06-12 15:00:00,832.0,min,idrac-DDQGPV3
2025-06-12 15:15:00,832.0,min,idrac-DDQGPV3
2025-06-12 15:30:00,818.0,min,idrac-DDQGPV3
2025-06-12 16:15:00,853.0,min,idrac-DDQGPV3
2025-06-12 16:30:00,838.0,min,idrac-DDQGPV3
2025-06-12 16:45:00,838.0,min,idrac-DDQGPV3
2025-06-12 17:00:00,841.0,min,idrac-DDQGPV3
2025-06-12 17:15:00,831.0,min,idrac-DDQGPV3
2025-06-12 17:30:00,831.0,min,idrac-DDQGPV3
2025-06-12 17:45:00,831.0,min,idrac-DDQGPV3
2025-06-12 18:30:00,836.0,min,idrac-DDQGPV3
2025-06-12 18:45:00,872.0,min,idrac-DDQGPV3
2025-06-12 19:00:00,860.0,min,idrac-DDQGPV3
2025-06-12 19:45:00,852.0,min,idrac-DDQGPV3
2025-06-12 20:00:00,837.0,min,idrac-DDQGPV3
2025-06-12 20:15:00,834.0,min,idrac-DDQGPV3
2025-06-12 20:30:00,834.0,min,idrac-DDQGPV3
2025-06-12 20:45:00,834.0,min,idrac-DDQGPV3
2025-06-12 21:00:00,843.0,min,idrac-DDQGPV3
2025-06-12 21:15:00,829.0,min,idrac-DDQGPV3
2025-06-12 22:00:00,844.0,min,idrac-DDQGPV3
2025-06-12 22:15:00,835.0,min,idrac-DDQGPV3
2025-06-12 22:30:00,837.0,min,idrac-DDQGPV3
2025-06-12 22:45:00,835.0,min,idrac-DDQGPV3
2025-06-12 23:00:00,826.0,min,idrac-DDQGPV3
2025-06-12 23:15:00,826.0,min,idrac-DDQGPV3
2025-06-12 23:30:00,835.0,min,idrac-DDQGPV3
2025-06-12 23:45:00,832.0,min,idrac-DDQGPV3
2025-06-13 00:00:00,820.0,min,idrac-DDQGPV3
2025-06-13 00:15:00,820.0,min,idrac-DDQGPV3
2025-06-13 00:30:00,847.0,min,idrac-DDQGPV3
2025-06-13 00:45:00,829.0,min,idrac-DDQGPV3
2025-06-13 01:00:00,829.0,min,idrac-DDQGPV3
2025-06-13 01:15:00,789.0,min,idrac-DDQGPV3
2025-06-13 01:30:00,789.0,min,idrac-DDQGPV3
2025-06-13 01:45:00,827.0,min,idrac-DDQGPV3
2025-06-13 02:00:00,849.0,min,idrac-DDQGPV3
2025-06-13 02:15:00,842.0,min,idrac-DDQGPV3
2025-06-13 02:30:00,841.0,min,idrac-DDQGPV3
2025-06-13 02:45:00,836.0,min,idrac-DDQGPV3
2025-06-13 03:00:00,839.0,min,idrac-DDQGPV3
2025-06-13 03:15:00,828.0,min,idrac-DDQGPV3
2025-06-13 03:30:00,836.0,min,idrac-DDQGPV3
2025-06-13 03:45:00,836.0,min,idrac-DDQGPV3
2025-06-13 04:00:00,836.0,min,idrac-DDQGPV3
2025-06-13 04:15:00,836.0,min,idrac-DDQGPV3
2025-06-13 04:30:00,841.0,min,idrac-DDQGPV3
2025-06-13 04:45:00,841.0,min,idrac-DDQGPV3
2025-06-13 05:00:00,841.0,min,idrac-DDQGPV3
2025-06-13 05:15:00,841.0,min,idrac-DDQGPV3
2025-06-13 05:30:00,831.0,min,idrac-DDQGPV3
2025-06-13 05:45:00,831.0,min,idrac-DDQGPV3
2025-06-13 06:00:00,835.0,min,idrac-DDQGPV3
2025-06-13 06:15:00,847.0,min,idrac-DDQGPV3
2025-06-13 06:30:00,843.0,min,idrac-DDQGPV3
2025-06-13 06:45:00,835.0,min,idrac-DDQGPV3
2025-06-13 07:00:00,835.0,min,idrac-DDQGPV3
2025-06-13 07:15:00,835.0,min,idrac-DDQGPV3
2025-06-13 07:30:00,833.0,min,idrac-DDQGPV3
2025-06-13 07:45:00,831.0,min,idrac-DDQGPV3
2025-06-13 08:00:00,831.0,min,idrac-DDQGPV3
2025-06-13 08:15:00,846.0,min,idrac-DDQGPV3
2025-06-13 08:30:00,839.0,min,idrac-DDQGPV3
2025-06-13 09:45:00,798.0,min,idrac-DDQGPV3
2025-06-13 10:00:00,797.0,min,idrac-DDQGPV3
2025-06-13 10:15:00,797.0,min,idrac-DDQGPV3
2025-06-13 10:30:00,797.0,min,idrac-DDQGPV3
2025-06-13 11:15:00,820.0,min,idrac-DDQGPV3
2025-06-13 11:30:00,818.0,min,idrac-DDQGPV3
2025-06-13 11:45:00,816.0,min,idrac-DDQGPV3
2025-06-13 12:30:00,819.0,min,idrac-DDQGPV3
2025-06-13 12:45:00,811.0,min,idrac-DDQGPV3
2025-06-13 13:00:00,818.0,min,idrac-DDQGPV3
2025-06-13 13:45:00,817.0,min,idrac-DDQGPV3
2025-06-13 14:00:00,800.0,min,idrac-DDQGPV3
2025-06-13 14:15:00,825.0,min,idrac-DDQGPV3
2025-06-13 14:30:00,823.0,min,idrac-DDQGPV3
2025-06-13 14:45:00,804.0,min,idrac-DDQGPV3
2025-06-13 15:00:00,818.0,min,idrac-DDQGPV3
2025-06-13 15:15:00,818.0,min,idrac-DDQGPV3
2025-06-13 16:00:00,820.0,min,idrac-DDQGPV3
2025-06-13 16:45:00,829.0,min,idrac-DDQGPV3
2025-06-13 17:00:00,822.0,min,idrac-DDQGPV3
2025-06-13 17:15:00,822.0,min,idrac-DDQGPV3
2025-06-13 17:30:00,822.0,min,idrac-DDQGPV3
2025-06-13 17:45:00,822.0,min,idrac-DDQGPV3
2025-06-13 18:00:00,835.0,min,idrac-DDQGPV3
2025-06-13 18:15:00,838.0,min,idrac-DDQGPV3
2025-06-13 18:30:00,801.0,min,idrac-DDQGPV3
2025-06-13 18:45:00,801.0,min,idrac-DDQGPV3
2025-06-13 19:00:00,813.0,min,idrac-DDQGPV3
2025-06-13 19:15:00,809.0,min,idrac-DDQGPV3
2025-06-13 19:30:00,809.0,min,idrac-DDQGPV3
2025-06-13 19:45:00,828.0,min,idrac-DDQGPV3
2025-06-13 20:00:00,822.0,min,idrac-DDQGPV3
2025-06-13 20:15:00,835.0,min,idrac-DDQGPV3
2025-06-13 20:30:00,820.0,min,idrac-DDQGPV3
2025-06-13 20:45:00,820.0,min,idrac-DDQGPV3
2025-06-13 21:00:00,829.0,min,idrac-DDQGPV3
2025-06-13 21:15:00,833.0,min,idrac-DDQGPV3
2025-06-13 21:30:00,827.0,min,idrac-DDQGPV3
2025-06-13 21:45:00,840.0,min,idrac-DDQGPV3
2025-06-13 22:00:00,832.0,min,idrac-DDQGPV3
2025-06-13 22:15:00,818.0,min,idrac-DDQGPV3
2025-06-13 22:30:00,818.0,min,idrac-DDQGPV3
2025-06-13 22:45:00,835.0,min,idrac-DDQGPV3
2025-06-13 23:00:00,824.0,min,idrac-DDQGPV3
2025-06-13 23:15:00,824.0,min,idrac-DDQGPV3
2025-06-13 23:30:00,838.0,min,idrac-DDQGPV3
2025-06-14 00:15:00,827.0,min,idrac-DDQGPV3
2025-06-14 00:30:00,786.0,min,idrac-DDQGPV3
2025-06-14 00:45:00,826.0,min,idrac-DDQGPV3
2025-06-14 01:00:00,819.0,min,idrac-DDQGPV3
2025-06-14 01:15:00,819.0,min,idrac-DDQGPV3
2025-06-14 01:30:00,819.0,min,idrac-DDQGPV3
2025-06-14 01:45:00,819.0,min,idrac-DDQGPV3
2025-06-14 02:00:00,841.0,min,idrac-DDQGPV3
2025-06-14 02:15:00,830.0,min,idrac-DDQGPV3
2025-06-14 02:30:00,830.0,min,idrac-DDQGPV3
2025-06-14 02:45:00,825.0,min,idrac-DDQGPV3
2025-06-14 03:00:00,804.0,min,idrac-DDQGPV3
2025-06-14 03:45:00,820.0,min,idrac-DDQGPV3
2025-06-14 04:00:00,820.0,min,idrac-DDQGPV3
2025-06-14 05:00:00,838.0,min,idrac-DDQGPV3
2025-06-14 05:15:00,823.0,min,idrac-DDQGPV3
2025-06-14 05:30:00,820.0,min,idrac-DDQGPV3
2025-06-14 05:45:00,810.0,min,idrac-DDQGPV3
2025-06-14 06:00:00,820.0,min,idrac-DDQGPV3
2025-06-14 06:15:00,820.0,min,idrac-DDQGPV3
2025-06-14 06:30:00,820.0,min,idrac-DDQGPV3
2025-06-14 06:45:00,820.0,min,idrac-DDQGPV3
2025-06-14 07:00:00,820.0,min,idrac-DDQGPV3
2025-06-14 08:00:00,835.0,min,idrac-DDQGPV3
2025-06-14 08:15:00,823.0,min,idrac-DDQGPV3
2025-06-14 08:30:00,784.0,min,idrac-DDQGPV3
2025-06-14 08:45:00,784.0,min,idrac-DDQGPV3
2025-06-14 09:00:00,814.0,min,idrac-DDQGPV3
2025-06-14 09:15:00,808.0,min,idrac-DDQGPV3
2025-06-14 09:30:00,803.0,min,idrac-DDQGPV3
2025-06-14 09:45:00,807.0,min,idrac-DDQGPV3
2025-06-14 10:30:00,816.0,min,idrac-DDQGPV3
2025-06-14 10:45:00,797.0,min,idrac-DDQGPV3
2025-06-14 11:00:00,802.0,min,idrac-DDQGPV3
2025-06-14 11:45:00,794.0,min,idrac-DDQGPV3
2025-06-14 12:00:00,790.0,min,idrac-DDQGPV3
2025-06-14 12:15:00,790.0,min,idrac-DDQGPV3
2025-06-14 12:30:00,805.0,min,idrac-DDQGPV3
2025-06-14 12:45:00,788.0,min,idrac-DDQGPV3
2025-06-14 13:00:00,807.0,min,idrac-DDQGPV3
2025-06-14 13:15:00,805.0,min,idrac-DDQGPV3
2025-06-14 13:30:00,798.0,min,idrac-DDQGPV3
2025-06-14 13:45:00,805.0,min,idrac-DDQGPV3
2025-06-14 14:00:00,788.0,min,idrac-DDQGPV3
2025-06-14 14:15:00,788.0,min,idrac-DDQGPV3
2025-06-14 14:30:00,809.0,min,idrac-DDQGPV3
2025-06-14 14:45:00,796.0,min,idrac-DDQGPV3
2025-06-14 15:00:00,790.0,min,idrac-DDQGPV3
2025-06-14 15:15:00,819.0,min,idrac-DDQGPV3
2025-06-14 15:30:00,814.0,min,idrac-DDQGPV3
2025-06-14 15:45:00,803.0,min,idrac-DDQGPV3
2025-06-14 16:00:00,794.0,min,idrac-DDQGPV3
2025-06-14 16:15:00,794.0,min,idrac-DDQGPV3
2025-06-14 16:30:00,793.0,min,idrac-DDQGPV3
2025-06-14 16:45:00,809.0,min,idrac-DDQGPV3
2025-06-14 17:00:00,791.0,min,idrac-DDQGPV3
2025-06-14 17:15:00,782.0,min,idrac-DDQGPV3
2025-06-14 17:30:00,790.0,min,idrac-DDQGPV3
2025-06-14 17:45:00,790.0,min,idrac-DDQGPV3
2025-06-14 18:00:00,790.0,min,idrac-DDQGPV3
2025-06-14 18:15:00,799.0,min,idrac-DDQGPV3
2025-06-14 18:30:00,804.0,min,idrac-DDQGPV3
2025-06-14 18:45:00,803.0,min,idrac-DDQGPV3
2025-06-14 19:00:00,788.0,min,idrac-DDQGPV3
2025-06-14 19:15:00,804.0,min,idrac-DDQGPV3
2025-06-14 19:30:00,793.0,min,idrac-DDQGPV3
2025-06-14 19:45:00,812.0,min,idrac-DDQGPV3
2025-06-14 20:00:00,799.0,min,idrac-DDQGPV3
2025-06-14 20:15:00,799.0,min,idrac-DDQGPV3
2025-06-14 20:30:00,824.0,min,idrac-DDQGPV3
2025-06-14 20:45:00,829.0,min,idrac-DDQGPV3
2025-06-14 21:30:00,800.0,min,idrac-DDQGPV3
2025-06-14 21:45:00,789.0,min,idrac-DDQGPV3
2025-06-14 22:00:00,789.0,min,idrac-DDQGPV3
2025-06-14 22:15:00,809.0,min,idrac-DDQGPV3
2025-06-14 23:00:00,774.0,min,idrac-DDQGPV3
2025-06-14 23:15:00,770.0,min,idrac-DDQGPV3
2025-06-14 23:30:00,770.0,min,idrac-DDQGPV3
2025-06-14 23:45:00,770.0,min,idrac-DDQGPV3
2025-06-15 00:00:00,770.0,min,idrac-DDQGPV3
2025-06-15 00:15:00,770.0,min,idrac-DDQGPV3
2025-06-15 00:30:00,813.0,min,idrac-DDQGPV3
2025-06-15 00:45:00,805.0,min,idrac-DDQGPV3
2025-06-15 01:00:00,802.0,min,idrac-DDQGPV3
2025-06-15 01:15:00,802.0,min,idrac-DDQGPV3
2025-06-15 01:30:00,823.0,min,idrac-DDQGPV3
2025-06-15 01:45:00,801.0,min,idrac-DDQGPV3
2025-06-15 02:00:00,776.0,min,idrac-DDQGPV3
2025-06-15 02:15:00,776.0,min,idrac-DDQGPV3
2025-06-15 02:30:00,799.0,min,idrac-DDQGPV3
2025-06-15 02:45:00,799.0,min,idrac-DDQGPV3
2025-06-15 03:00:00,816.0,min,idrac-DDQGPV3
2025-06-15 03:15:00,821.0,min,idrac-DDQGPV3
2025-06-15 03:30:00,817.0,min,idrac-DDQGPV3
2025-06-15 03:45:00,800.0,min,idrac-DDQGPV3
2025-06-15 04:00:00,800.0,min,idrac-DDQGPV3
2025-06-15 04:15:00,800.0,min,idrac-DDQGPV3
2025-06-15 04:30:00,792.0,min,idrac-DDQGPV3
2025-06-15 04:45:00,790.0,min,idrac-DDQGPV3
2025-06-15 05:30:00,809.0,min,idrac-DDQGPV3
2025-06-15 05:45:00,807.0,min,idrac-DDQGPV3
2025-06-15 06:00:00,815.0,min,idrac-DDQGPV3
2025-06-15 06:15:00,815.0,min,idrac-DDQGPV3
2025-06-15 06:30:00,808.0,min,idrac-DDQGPV3
2025-06-15 06:45:00,804.0,min,idrac-DDQGPV3
2025-06-15 07:00:00,802.0,min,idrac-DDQGPV3
2025-06-15 07:15:00,801.0,min,idrac-DDQGPV3
2025-06-15 07:30:00,796.0,min,idrac-DDQGPV3
2025-06-15 07:45:00,796.0,min,idrac-DDQGPV3
2025-06-15 08:00:00,783.0,min,idrac-DDQGPV3
2025-06-15 08:45:00,877.0,min,idrac-DDQGPV3
2025-06-15 09:00:00,877.0,min,idrac-DDQGPV3
2025-06-15 09:15:00,903.0,min,idrac-DDQGPV3
2025-06-15 09:30:00,914.0,min,idrac-DDQGPV3
2025-06-15 09:45:00,905.0,min,idrac-DDQGPV3
2025-06-15 10:00:00,872.0,min,idrac-DDQGPV3
2025-06-15 10:15:00,872.0,min,idrac-DDQGPV3
2025-06-15 10:30:00,876.0,min,idrac-DDQGPV3
2025-06-15 10:45:00,897.0,min,idrac-DDQGPV3
2025-06-15 11:00:00,897.0,min,idrac-DDQGPV3
2025-06-15 11:15:00,897.0,min,idrac-DDQGPV3
2025-06-15 11:30:00,897.0,min,idrac-DDQGPV3
2025-06-15 11:45:00,920.0,min,idrac-DDQGPV3
2025-06-15 12:00:00,901.0,min,idrac-DDQGPV3
2025-06-15 12:15:00,911.0,min,idrac-DDQGPV3
2025-06-15 12:30:00,909.0,min,idrac-DDQGPV3
2025-06-15 12:45:00,894.0,min,idrac-DDQGPV3
2025-06-15 13:00:00,904.0,min,idrac-DDQGPV3
2025-06-15 13:15:00,902.0,min,idrac-DDQGPV3
2025-06-15 13:30:00,914.0,min,idrac-DDQGPV3
2025-06-15 13:45:00,900.0,min,idrac-DDQGPV3
2025-06-15 14:00:00,889.0,min,idrac-DDQGPV3
2025-06-15 14:15:00,889.0,min,idrac-DDQGPV3
2025-06-15 14:30:00,913.0,min,idrac-DDQGPV3
2025-06-15 14:45:00,895.0,min,idrac-DDQGPV3
2025-06-15 15:00:00,895.0,min,idrac-DDQGPV3
2025-06-15 15:15:00,895.0,min,idrac-DDQGPV3
2025-06-15 15:30:00,887.0,min,idrac-DDQGPV3
2025-06-15 15:45:00,903.0,min,idrac-DDQGPV3
2025-06-15 16:00:00,903.0,min,idrac-DDQGPV3
2025-06-15 16:15:00,887.0,min,idrac-DDQGPV3
2025-06-15 16:30:00,905.0,min,idrac-DDQGPV3
2025-06-15 16:45:00,905.0,min,idrac-DDQGPV3
2025-06-15 17:00:00,897.0,min,idrac-DDQGPV3
2025-06-15 17:15:00,905.0,min,idrac-DDQGPV3
2025-06-15 17:30:00,896.0,min,idrac-DDQGPV3
2025-06-15 17:45:00,894.0,min,idrac-DDQGPV3
2025-06-15 18:00:00,895.0,min,idrac-DDQGPV3
2025-06-15 18:15:00,893.0,min,idrac-DDQGPV3
2025-06-15 18:30:00,884.0,min,idrac-DDQGPV3
2025-06-15 18:45:00,883.0,min,idrac-DDQGPV3
2025-06-15 19:00:00,873.0,min,idrac-DDQGPV3
2025-06-15 19:15:00,873.0,min,idrac-DDQGPV3
2025-06-15 19:30:00,896.0,min,idrac-DDQGPV3
2025-06-15 19:45:00,896.0,min,idrac-DDQGPV3
2025-06-15 20:00:00,890.0,min,idrac-DDQGPV3
2025-06-15 20:15:00,896.0,min,idrac-DDQGPV3
2025-06-15 20:30:00,896.0,min,idrac-DDQGPV3
2025-06-15 20:45:00,898.0,min,idrac-DDQGPV3
2025-06-15 22:00:00,912.0,min,idrac-DDQGPV3
2025-06-15 22:15:00,892.0,min,idrac-DDQGPV3
2025-06-15 23:00:00,888.0,min,idrac-DDQGPV3
2025-06-15 23:15:00,888.0,min,idrac-DDQGPV3
2025-06-15 23:30:00,888.0,min,idrac-DDQGPV3
2025-06-15 23:45:00,888.0,min,idrac-DDQGPV3
2025-06-16 00:00:00,889.0,min,idrac-DDQGPV3
2025-06-16 00:15:00,889.0,min,idrac-DDQGPV3
2025-06-16 00:30:00,906.0,min,idrac-DDQGPV3
2025-06-16 00:45:00,905.0,min,idrac-DDQGPV3
2025-06-16 01:00:00,888.0,min,idrac-DDQGPV3
2025-06-16 01:15:00,886.0,min,idrac-DDQGPV3
2025-06-16 01:30:00,897.0,min,idrac-DDQGPV3
2025-06-16 01:45:00,892.0,min,idrac-DDQGPV3
2025-06-16 02:00:00,889.0,min,idrac-DDQGPV3
2025-06-16 02:15:00,901.0,min,idrac-DDQGPV3
2025-06-16 02:30:00,881.0,min,idrac-DDQGPV3
2025-06-16 02:45:00,881.0,min,idrac-DDQGPV3
2025-06-16 03:00:00,881.0,min,idrac-DDQGPV3
2025-06-16 03:15:00,863.0,min,idrac-DDQGPV3
2025-06-16 03:30:00,863.0,min,idrac-DDQGPV3
2025-06-16 03:45:00,888.0,min,idrac-DDQGPV3
2025-06-16 04:00:00,891.0,min,idrac-DDQGPV3
2025-06-16 04:15:00,892.0,min,idrac-DDQGPV3
2025-06-16 04:30:00,891.0,min,idrac-DDQGPV3
2025-06-16 04:45:00,898.0,min,idrac-DDQGPV3
2025-06-16 05:00:00,894.0,min,idrac-DDQGPV3
2025-06-16 05:15:00,890.0,min,idrac-DDQGPV3
2025-06-16 05:30:00,873.0,min,idrac-DDQGPV3
2025-06-16 05:45:00,873.0,min,idrac-DDQGPV3
2025-06-16 06:00:00,895.0,min,idrac-DDQGPV3
2025-06-16 06:15:00,866.0,min,idrac-DDQGPV3
2025-06-16 06:30:00,892.0,min,idrac-DDQGPV3
2025-06-16 06:45:00,886.0,min,idrac-DDQGPV3
2025-06-16 07:00:00,886.0,min,idrac-DDQGPV3
2025-06-16 07:15:00,890.0,min,idrac-DDQGPV3
2025-06-16 07:30:00,880.0,min,idrac-DDQGPV3
2025-06-16 07:45:00,890.0,min,idrac-DDQGPV3
2025-06-16 08:00:00,892.0,min,idrac-DDQGPV3
2025-06-16 08:15:00,881.0,min,idrac-DDQGPV3
2025-06-16 08:30:00,881.0,min,idrac-DDQGPV3
2025-06-16 08:45:00,900.0,min,idrac-DDQGPV3
2025-06-16 09:00:00,892.0,min,idrac-DDQGPV3
2025-06-16 09:45:00,899.0,min,idrac-DDQGPV3
2025-06-16 10:00:00,898.0,min,idrac-DDQGPV3
2025-06-16 10:15:00,903.0,min,idrac-DDQGPV3
2025-06-16 11:00:00,878.0,min,idrac-DDQGPV3
2025-06-16 11:15:00,919.0,min,idrac-DDQGPV3
2025-06-16 12:00:00,890.0,min,idrac-DDQGPV3
2025-06-16 12:15:00,888.0,min,idrac-DDQGPV3
2025-06-16 12:30:00,885.0,min,idrac-DDQGPV3
2025-06-16 12:45:00,887.0,min,idrac-DDQGPV3
2025-06-16 13:00:00,887.0,min,idrac-DDQGPV3
2025-06-16 13:15:00,893.0,min,idrac-DDQGPV3
2025-06-16 13:30:00,885.0,min,idrac-DDQGPV3
2025-06-16 14:15:00,892.0,min,idrac-DDQGPV3
2025-06-16 14:30:00,905.0,min,idrac-DDQGPV3
2025-06-16 14:45:00,899.0,min,idrac-DDQGPV3
2025-06-16 15:00:00,889.0,min,idrac-DDQGPV3
2025-06-16 15:15:00,889.0,min,idrac-DDQGPV3
2025-06-16 15:30:00,898.0,min,idrac-DDQGPV3
2025-06-16 15:45:00,909.0,min,idrac-DDQGPV3
2025-06-16 16:00:00,894.0,min,idrac-DDQGPV3
2025-06-16 16:15:00,902.0,min,idrac-DDQGPV3
2025-06-16 16:30:00,897.0,min,idrac-DDQGPV3
2025-06-16 16:45:00,897.0,min,idrac-DDQGPV3
2025-06-16 17:00:00,909.0,min,idrac-DDQGPV3
2025-06-16 17:15:00,866.0,min,idrac-DDQGPV3
2025-06-16 17:30:00,866.0,min,idrac-DDQGPV3
2025-06-16 17:45:00,899.0,min,idrac-DDQGPV3
2025-06-16 18:00:00,903.0,min,idrac-DDQGPV3
2025-06-16 18:15:00,899.0,min,idrac-DDQGPV3
2025-06-16 18:30:00,891.0,min,idrac-DDQGPV3
2025-06-16 18:45:00,904.0,min,idrac-DDQGPV3
2025-06-16 19:00:00,896.0,min,idrac-DDQGPV3
2025-06-16 19:15:00,896.0,min,idrac-DDQGPV3
2025-06-16 19:30:00,896.0,min,idrac-DDQGPV3
2025-06-16 20:15:00,911.0,min,idrac-DDQGPV3
2025-06-16 20:30:00,899.0,min,idrac-DDQGPV3
2025-06-16 20:45:00,901.0,min,idrac-DDQGPV3
2025-06-16 21:00:00,901.0,min,idrac-DDQGPV3
2025-06-16 21:45:00,908.0,min,idrac-DDQGPV3
2025-06-16 22:00:00,892.0,min,idrac-DDQGPV3
2025-06-16 22:15:00,892.0,min,idrac-DDQGPV3
2025-06-16 22:30:00,892.0,min,idrac-DDQGPV3
2025-06-16 22:45:00,892.0,min,idrac-DDQGPV3
2025-06-16 23:00:00,919.0,min,idrac-DDQGPV3
2025-06-16 23:15:00,928.0,min,idrac-DDQGPV3
2025-06-16 23:30:00,903.0,min,idrac-DDQGPV3
2025-06-16 23:45:00,896.0,min,idrac-DDQGPV3
2025-06-17 00:00:00,898.0,min,idrac-DDQGPV3
2025-06-17 00:15:00,905.0,min,idrac-DDQGPV3
2025-06-17 00:30:00,909.0,min,idrac-DDQGPV3
2025-06-17 00:45:00,876.0,min,idrac-DDQGPV3
2025-06-17 01:00:00,876.0,min,idrac-DDQGPV3
2025-06-17 01:15:00,876.0,min,idrac-DDQGPV3
2025-06-17 01:30:00,864.0,min,idrac-DDQGPV3
2025-06-17 01:45:00,864.0,min,idrac-DDQGPV3
2025-06-17 02:00:00,864.0,min,idrac-DDQGPV3
2025-06-17 02:15:00,902.0,min,idrac-DDQGPV3
2025-06-17 02:30:00,901.0,min,idrac-DDQGPV3
2025-06-17 02:45:00,893.0,min,idrac-DDQGPV3
2025-06-17 03:00:00,900.0,min,idrac-DDQGPV3
2025-06-17 03:15:00,906.0,min,idrac-DDQGPV3
2025-06-17 03:30:00,906.0,min,idrac-DDQGPV3
2025-06-17 03:45:00,906.0,min,idrac-DDQGPV3
2025-06-17 04:00:00,916.0,min,idrac-DDQGPV3
2025-06-17 04:15:00,935.0,min,idrac-DDQGPV3
2025-06-17 04:30:00,921.0,min,idrac-DDQGPV3
2025-06-17 04:45:00,913.0,min,idrac-DDQGPV3
2025-06-17 05:00:00,905.0,min,idrac-DDQGPV3
2025-06-17 05:15:00,906.0,min,idrac-DDQGPV3
2025-06-17 05:30:00,906.0,min,idrac-DDQGPV3
2025-06-17 05:45:00,891.0,min,idrac-DDQGPV3
2025-06-17 06:00:00,882.0,min,idrac-DDQGPV3
2025-06-17 06:15:00,882.0,min,idrac-DDQGPV3
2025-06-17 06:30:00,914.0,min,idrac-DDQGPV3
2025-06-17 06:45:00,886.0,min,idrac-DDQGPV3
2025-06-17 07:30:00,876.0,min,idrac-DDQGPV3
2025-06-17 07:45:00,889.0,min,idrac-DDQGPV3
2025-06-17 08:00:00,889.0,min,idrac-DDQGPV3
2025-06-17 08:15:00,888.0,min,idrac-DDQGPV3
2025-06-17 09:00:00,859.0,min,idrac-DDQGPV3
2025-06-17 09:15:00,901.0,min,idrac-DDQGPV3
2025-06-17 09:30:00,895.0,min,idrac-DDQGPV3
2025-06-17 09:45:00,916.0,min,idrac-DDQGPV3
2025-06-17 10:00:00,891.0,min,idrac-DDQGPV3
2025-06-17 10:15:00,894.0,min,idrac-DDQGPV3
2025-06-17 10:30:00,894.0,min,idrac-DDQGPV3
2025-06-17 10:45:00,889.0,min,idrac-DDQGPV3
2025-06-17 11:00:00,900.0,min,idrac-DDQGPV3
2025-06-17 11:15:00,908.0,min,idrac-DDQGPV3
2025-06-17 11:30:00,893.0,min,idrac-DDQGPV3
2025-06-17 11:45:00,901.0,min,idrac-DDQGPV3
2025-06-17 13:00:00,887.0,min,idrac-DDQGPV3
2025-06-17 13:45:00,906.0,min,idrac-DDQGPV3
2025-06-17 14:30:00,909.0,min,idrac-DDQGPV3
2025-06-17 14:45:00,882.0,min,idrac-DDQGPV3
2025-06-17 15:00:00,907.0,min,idrac-DDQGPV3
2025-06-17 15:15:00,911.0,min,idrac-DDQGPV3
2025-06-17 15:30:00,911.0,min,idrac-DDQGPV3
2025-06-17 15:45:00,911.0,min,idrac-DDQGPV3
2025-06-17 16:00:00,915.0,min,idrac-DDQGPV3
2025-06-10 16:15:00,867.0,min,idrac-FDQGPV3
2025-06-10 16:30:00,852.0,min,idrac-FDQGPV3
2025-06-10 16:45:00,876.0,min,idrac-FDQGPV3
2025-06-10 17:00:00,862.0,min,idrac-FDQGPV3
2025-06-10 17:15:00,873.0,min,idrac-FDQGPV3
2025-06-10 17:30:00,838.0,min,idrac-FDQGPV3
2025-06-10 17:45:00,866.0,min,idrac-FDQGPV3
