"Date and time","SMV340200 - Total Memory Power(W, Total over last 15 min) (W)","SMV340201 - Total Memory Power(W, Total over last 15 min) (W)","SMV340202 - Total Memory Power(W, Total over last 15 min) (W)","SMV340203 - Total Memory Power(W, Total over last 15 min) (W)","SMV340204 - Total Memory Power(W, Total over last 15 min) (W)","SMV340205 - Total Memory Power(W, Total over last 15 min) (W)","SMV340206 - Total Memory Power(W, Total over last 15 min) (W)","SMV340207 - Total Memory Power(W, Total over last 15 min) (W)","SMV340208 - Total Memory Power(W, Total over last 15 min) (W)","SMV340209 - Total Memory Power(W, Total over last 15 min) (W)","SMV340210 - Total Memory Power(W, Total over last 15 min) (W)","SMV340211 - Total Memory Power(W, Total over last 15 min) (W)","SMV340212 - Total Memory Power(W, Total over last 15 min) (W)","SMV340213 - Total Memory Power(W, Total over last 15 min) (W)","SMV340230 - Total Memory Power(W, Total over last 15 min) (W)","SMV340232 - Total Memory Power(W, Total over last 15 min) (W)","SMV340233 - Total Memory Power(W, Total over last 15 min) (W)","SMV340234 - Total Memory Power(W, Total over last 15 min) (W)","SMV340262 - Total Memory Power(W, Total over last 15 min) (W)","SMV340263 - Total Memory Power(W, Total over last 15 min) (W)","idrac-9DQGPV3 - Total Memory Power(W, Total over last 15 min) (W)","idrac-BDQGPV3 - Total Memory Power(W, Total over last 15 min) (W)","idrac-CDQGPV3 - Total Memory Power(W, Total over last 15 min) (W)","idrac-DDQGPV3 - Total Memory Power(W, Total over last 15 min) (W)","idrac-FDQGPV3 - Total Memory Power(W, Total over last 15 min) (W)"
"2025-06-16T00:00:00-03:00","","127.247369","","","","137.894737","","","","138.175679","","","119.363158","125.757894","","125.546012","126.510527","","122.613757","115.984127","","110.146977","124.21962","131.410527",""
"2025-06-16T00:15:00-03:00","","126.721052","","","","137.883657","","","","140.697254","","","119.505263","128.708994","","126.171779","127.136842","","129.957672","117.047619","","110.146092","125.780103","132.654792",""
"2025-06-16T00:30:00-03:00","","126.652631","","","","137.430967","","","","140.861564","","","117.98421","128.036842","","125.815951","126.621052","","124.640211","116.852631","","110.188958","125.321052","132.661376",""
"2025-06-16T00:45:00-03:00","","126.216931","","","","137.294737","","","","141.81579","","","118.589473","125.410527","","124.591463","126.463158","","126.552631","117.073684","","110.16961","124.970111","131.531579",""
"2025-06-16T01:00:00-03:00","","126.51579","","","","137.521052","","","","138.947369","","","118.778948","125.373684","","127.987654","126.494737","","122.137567","117.242106","","110.063388","124.942106","132.31579",""
"2025-06-16T01:15:00-03:00","","126.51579","","","136.326316","137.649214","","","","138.989473","","","127.236842","125.342106","","126.386503","125.857894","","125.592592","121.957672","","110.099328","125.325707","130.875347",""
"2025-06-16T01:30:00-03:00","","126.073684","","","130.756613","137.722623","","","","140.494737","","","125.48421","125.708994","","124.52795","126.116402","","127.962963","118.825397","","110.22043","124.41579","130.478948",""
"2025-06-16T01:45:00-03:00","","126.063158","","","126.433862","137.557894","","","","139.8","","","121.957894","125.542106","","124.061729","125.952381","","122.380952","117.010527","","110.079907","124.305263","130.570942",""
"2025-06-16T02:00:00-03:00","","126.126316","","","126.340426","137.767196","","","","138.93089","","","121.552631","125.386243","","125.04878","125.87766","","120.742106","","","110.222156","124.257894","130.439847",""
"2025-06-16T02:15:00-03:00","","125.773684","","","130.386243","137.273684","","","","139.652631","","","","125.294737","","124.037037","126.063492","","127.941799","","","110.502363","124.543462","130.978948",""
"2025-06-16T02:30:00-03:00","","125.767196","","","","137.205263","","","","139.48421","","","","125.121052","","124.47561","125.542553","","122.273684","","","110.248674","124.255492","130.826094",""
"2025-06-16T02:45:00-03:00","","125.68254","","","","137.4","","","","138.826316","","","","124.68254","","124.184049","125.305263","","122.568421","","","110.062346","123.764502","130.323697",""
"2025-06-16T03:00:00-03:00","","125.805263","","","","137.381052","","","","137.773684","","","","124.736842","","125.388889","125.409574","","122.460318","","","110.274864","123.789343","130.801703",""
"2025-06-16T03:15:00-03:00","","125.436842","","","","136.763158","","","","137.9","","","","124.61579","","128.50303","125.452128","","128.269841","","","110.119566","123.983102","130.389473",""
"2025-06-16T03:30:00-03:00","","125.163158","","","","127.81579","","","","137.962631","","","","124.889473","","127.745341","125.115183","","137.01579","","","110.117143","123.125654","130.438892",""
"2025-06-16T03:45:00-03:00","","125.37037","","","","125.542106","","","","137.431186","","","","124.449736","","127.141104","125.085107","","133.285714","","","110.149592","122.127639","130.868421",""
"2025-06-16T04:00:00-03:00","","126.789473","","","","129.152631","","","","136.852631","","","","125.721052","","126.907976","125.557894","","127.878948","","","110.43107","122.674356","132.041632",""
"2025-06-16T04:15:00-03:00","","125.6","","","","132.90557","","","","136.615013","","","","127.494737","","125.91411","125.783069","","129.068783","","","","125.298286","133.764398",""
"2025-06-16T04:30:00-03:00","","125.15873","","","","134.157894","","","","136.494737","","","","124.772487","","","125.37037","","131.269841","","","","122.740741","130.681293",""
"2025-06-16T04:45:00-03:00","","","","","","136.200831","","","","136.673684","","","","124.343916","","","125.349207","","140.84492","","","109.707391","122.730159","130.349207",""
"2025-06-16T05:00:00-03:00","","","","","","138.680004","","","","137.58421","","","","124.610527","","129.93865","125.650793","","139.826316","","","110.016667","122.652631","132.078948",""
"2025-06-16T05:15:00-03:00","","125.05291","","","","139.385759","","","","138.605263","","","","125.110527","","130.782609","125.736842","","","","141.668421","110.072744","122.492909","130.484626",""
"2025-06-16T05:30:00-03:00","","124.91579","","124.689473","","138.868421","","","","137.207358","","","","125.221052","","127.962963","125.292553","","","","140.497354","110.071429","121.88421","130.478948",""
"2025-06-16T05:45:00-03:00","","124.978836","","124.460318","","138.557894","","","","136.227513","","","","126.205263","","130.588957","125.268421","","143.405263","","141.136842","110.082873","121.668421","133.21831",""
"2025-06-16T06:00:00-03:00","","125.481676","","125.047369","","138.958504","","","","136.51579","","","","124.978836","","130.7875","125.553191","","146.825397","","142.677249","110.019828","122.545623","133.701149",""
"2025-06-16T06:15:00-03:00","","124.989418","","124.513228","","139.068421","","","","136.239557","","","","124.621052","","130.012346","125.357894","","152.793651","","141.794737","110.20504","123.264637","131.78836",""
"2025-06-16T06:30:00-03:00","","124.936842","","124.547369","","138.858254","","","","136.089473","","","","124.810527","","130.333333","125.931579","","139.836842","","141.252631","110.041008","123.21081","131.498886",""
"2025-06-16T06:45:00-03:00","","124.921052","","124.6","","139.068421","","","","136.330311","","","","124.668421","","127.682927","125.863158","","138.693122","","141.605263","110.001822","123.032689","130.763158",""
"2025-06-16T07:00:00-03:00","","125.347369","","124.736842","","139.468421","","","","135.134023","","","","124.71579","","127.527608","125.761904","","136.846561","","141.555556","110.033516","120.479119","131.488227",""
"2025-06-16T07:15:00-03:00","","124.810527","","124.605263","","139.305263","","","","135.647369","","","","124.328042","","128.098766","125.835979","","125.444444","","141.152631","110.019722","121.279996","131.263158",""
"2025-06-16T07:30:00-03:00","","124.941799","","124.58421","","138.826316","","","","134.271828","","","","124.486911","","130.509202","125.931217","","141.463158","","140.973684","110.046307","120.101473","130.439153",""
"2025-06-16T07:45:00-03:00","","124.91579","","124.452631","","138.952631","","","","135.08421","","","","124.301588","","129.176829","125.58421","","136.116402","","140.502646","110.028139","119.952631","131.232804",""
"2025-06-16T08:00:00-03:00","","125.238096","","124.650793","","139.310527","","","","135.48421","","","","124.826316","","134.460122","125.560847","","160.721591","","140.494737","110.035053","120.226316","131.147369",""
"2025-06-16T08:15:00-03:00","","124.778948","","124.489473","","139.136842","","","","137.562744","","","","124.642106","","129.060976","125.343916","","","","140.863158","110.034893","120.480139","130.278259",""
"2025-06-16T08:30:00-03:00","","124.836842","","124.507937","","138.947644","","","","136.091951","","","","124.582011","","125.969326","125.173684","","","","141.347369","110.01783","120.173684","130.364622",""
"2025-06-16T08:45:00-03:00","","124.836842","","124.473684","","138.694186","","","","134.408859","","","","124.47619","","126.981596","125.342106","","","","140.668421","110.034323","119.600914","130.868421",""
"2025-06-16T09:00:00-03:00","","125.173684","","124.594737","","139","","","","133.902664","","","","124.293193","","127.841463","125.61579","","","","141.328042","110.044228","120.285714","131.01579",""
"2025-06-16T09:15:00-03:00","","124.989473","","124.605263","","138.994764","","","","133.567909","","","","124.280423","","126.726708","125.227513","","","","142.115183","110.039134","121.005263","130.884377",""
"2025-06-16T09:30:00-03:00","","124.904762","","124.805263","","138.811491","","","","132.01579","","","","124.031579","","124.171779","125.331551","","","","141.396826","110.003243","120.222222","131.18421",""
"2025-06-16T09:45:00-03:00","","124.91579","","124.740741","","138.694737","","","","132.452631","","","","123.773684","","128.625767","125.010527","","","","140.652631","110.02821","120.163158","130.653601",""
"2025-06-16T10:00:00-03:00","","125.126316","","124.789473","","138.756288","","","","132.818172","","","","123.821052","","128.588957","125.142857","","","","140.57672","110.213556","120.457894","130.563158",""
"2025-06-16T10:15:00-03:00","","124.9","","124.736842","","126.361876","128.163158","","","133.547369","","","123.842106","123.842106","","129.648148","124.973544","","","","140.131579","110.048267","121.179894","130.810527",""
"2025-06-16T10:30:00-03:00","","124.904762","","124.668421","","122.60733","128.005263","","","133.078948","","","122.763158","123.783069","","130.135802","125.105263","","","","141.705263","110.084539","121.316737","131.510527",""
"2025-06-16T10:45:00-03:00","","125.058201","","124.666667","","122.468421","","","","132.816204","","","122.026316","124.031579","","132.441718","125.037037","","","","141.280423","110.013929","121.200611","131.302687",""
"2025-06-16T11:00:00-03:00","","125.863158","","126.185186","155.663158","122.823518","","","","132.494737","","","121.378948","124.232804","","136.294479","125.436842","","","","141.417989","110.044032","121.07474","131.37037",""
"2025-06-16T11:15:00-03:00","","125.3","","124.342106","167.322751","124.445511","","","","133.194737","","","122.51579","124.647369","","137.254659","125.275132","","","","147.026316","110.003914","122.394737","135.48421",""
"2025-06-16T11:30:00-03:00","","125.631579","","124.407408","160.15873","125.518134","","","","132.878948","","","120.852631","124.259259","","131.613497","124.984127","","","","141.571429","110.016834","121.9","131.292022",""
"2025-06-16T11:45:00-03:00","","125.878948","","124.589473","144.736842","125.373684","","","","133.298726","","","120.357894","124.486772","","128.987804","124.963158","","","","140.7","110.007239","122.193684","130.31579",""
"2025-06-16T12:00:00-03:00","","126.557894","","125.222222","144.354498","127.394737","","","","133.273684","","","119.394737","124.963158","","131.658537","125.742106","","","","141.656084","110.000402","122.333333","130.680609",""
"2025-06-16T12:15:00-03:00","","126.195767","","125.073684","160.41579","129.373684","","","","135.778948","","","122.142106","124.652631","","133.312883","125.867724","","","","141.073684","110.000044","123.2","130.135161",""
"2025-06-16T12:30:00-03:00","","126.094737","","125.121052","157.322751","132.4","129.663158","","","134.721052","","","120.747369","124.210527","","135.392638","125.368421","","158.878307","","141.126984","110.011118","123.468421","130.547369",""
"2025-06-16T12:45:00-03:00","","126.58421","","125.084656","158.878948","135.143456","130.473684","","","136.342106","","","118.410527","124.663158","","134.123457","125.426316","","159.37037","","140.931579","110.045858","123.89774","130.942106",""
"2025-06-16T13:00:00-03:00","","126.98421","","125.968421","158.386243","137.869931","131.778948","","","136.973684","","","118.61579","125.751322","","130.549382","126.100529","","156.663158","","141.442106","110.023751","124.631041","130.526011",""
"2025-06-16T13:15:00-03:00","","127.005263","","126.526316","154.057894","139.968421","131.8","","","139.263158","","","119.015873","125.647369","","136.382716","126.142106","","158.497354","","141.444444","110.006181","125.278948","130.694737",""
"2025-06-16T13:30:00-03:00","","126.936508","","126.730159","150.698412","141.08421","131.826316","","","137.9752","","","118.534031","125.899471","","131.521472","126.542106","","153.773684","","141.105263","110.000516","125.673684","130.326316",""
"2025-06-16T13:45:00-03:00","","127.687831","","126.989418","151.557894","140.257894","132.352631","","","138.921337","","","118.973684","126.11579","","136.233129","126.473684","","156.227513","","140.694737","110.005627","126.687682","130.705263",""
"2025-06-16T14:00:00-03:00","","128.889473","","127.28421","147.52381","141.107978","133.257894","","","138.459901","","","118.705263","126.810527","","133.166667","127.747369","","149.201058","","141.37037","110.006396","126.935198","130.51579",""
"2025-06-16T14:15:00-03:00","","129.1","","127.968421","152.21164","141.221052","134.301588","","","141.021052","","","123.9","128.708994","","130.847561","128.405263","","153.164021","","141.063158","110.242039","128.952631","131.912782",""
"2025-06-16T14:30:00-03:00","","130.005263","","127.62963","147.063158","140.881896","135.031579","","","141.026316","","","123.621052","128.4","","128.845679","128.047619","","148.48421","","141.280423","110.041861","129.010582","131.536842",""
"2025-06-16T14:45:00-03:00","","129.968254","","128.163158","139.296297","142.23622","136.305263","","","142.853541","","","123.852631","129.306878","","131.601227","127.78836","","140.883598","","140.71579","110.003721","128.884267","130.889473",""
"2025-06-16T15:00:00-03:00","","130.821052","","129.247369","145.647369","142.726316","136.168421","","","142.285714","","","122.963158","129.98421","","134.22561","128.412699","","146.962963","","141.666667","110.099432","129.88421","130.669579",""
"2025-06-16T15:15:00-03:00","","130.047619","","128.552631","157.81579","142.68421","136.685863","","","146.036842","","","124.731579","129.942106","","132.9","129.778948","","156.661376","","141.705263","110.003314","130.73097","132.474442",""
"2025-06-16T15:30:00-03:00","","129.71579","","128.51579","149.389473","143.191412","136.91579","","","145.073878","","","124.121052","130.126316","","131.993902","130.178948","","142.805263","","141.333333","110.005818","130.282794","132.128813",""
"2025-06-16T15:45:00-03:00","","","","128.557894","144.31579","142.852631","136.721052","","","146.268421","","","125.047369","129.457894","","129.576687","131.463158","","140.740741","","142.650793","110.000064","130.179491","132.426316",""
"2025-06-16T16:00:00-03:00","","","","129.195767","138.042106","142.326316","137.110527","","","144.154044","","","122.894737","130.252631","","128.290123","130.463158","","133.294737","","141.58421","110.000004","130.411471","131.610527",""
"2025-06-16T16:15:00-03:00","","128.858639","","129.289473","137.703703","141.852631","137.278948","","","147.005263","","","126.405263","132.206349","","128.506173","129.9","","138.05291","124.3","141.84127","110.016667","131.17585","132.347369",""
"2025-06-16T16:30:00-03:00","","128.863158","","129.247369","139.321052","140.431579","136.521052","","","146.894737","","","124.98421","131.947369","","127.876543","129.257894","","137.131579","122.825397","141.768421","110.002592","131.447369","131.729568",""
"2025-06-16T16:45:00-03:00","","128.878307","","129.373684","134.705263","142.223324","136.810527","","","147.789473","","","126.005291","132.031579","","126.153374","128.410527","","132.21164","123.742106","141.5","110","130.73545","132.555048",""
"2025-06-16T17:00:00-03:00","","129.163158","","129.48421","135.657894","140.705263","137.410527","","","146.845152","","","130.310527","132.179894","","131.723927","129.826316","","125.433862","124.687831","141.81579","110","131.227513","131.310527",""
"2025-06-16T17:15:00-03:00","","128.668421","","129.386243","145.116402","140.28421","137.836842","","","148.868421","","","134.352631","131.963158","","128.975156","131.773684","","143.73545","126.216931","141.253968","110.016574","131.501198","130.900166",""
"2025-06-16T17:30:00-03:00","","128.428571","","129.426316","144.778948","141.212022","137.131579","","","148.183518","","","127.888889","130.721052","","128.938271","130.821052","","141.452631","123.173684","141.31579","110.023657","130.326316","130.794211",""
"2025-06-16T17:45:00-03:00","","128.110527","","129.289473","136.793651","142.372838","138.189473","","","148.373684","","","128.226316","129.98421","","125.490798","131.550264","","134.640211","124.810527","141.328042","110.018638","129.126316","130.734361",""
"2025-06-16T18:00:00-03:00","","128.063158","","128.825397","133.058511","141.178948","137.436842","","","148.273684","","","129.41579","130.542106","","126.705521","131.368421","","131.721052","123.587301","142.596859","110.007419","128.65856","131.868421",""
"2025-06-16T18:15:00-03:00","","127.910527","","128.626316","141.026316","140.59256","137.7","","","148.457894","","","132.610527","130.21579","","129.70122","132.005263","","141.342106","124.642106","141.547369","110.005771","128.431579","131.489473",""
"2025-06-16T18:30:00-03:00","","127.821052","","129","145.073684","140.938142","136.831579","","","146.908157","","","127.883598","130.263158","","129.374233","130.657894","","143.269841","123.5","144.677249","110.250126","128.021052","133.814814",""
"2025-06-16T18:45:00-03:00","","127.883598","","129.068421","137.375661","140.580828","135.719577","","","146.520569","","","126.868421","130.242106","","127.765432","130.389473","","133.285714","122.074074","140.636842","110.045603","128.136953","131.51579",""
"2025-06-16T19:00:00-03:00","","128.21579","","129.486772","135.805263","141.620842","135.642106","","","145.489473","","","128.568421","130.721052","","127.668711","130.121052","","128.952381","121.142106","141.238096","110.012124","128.301588","132.08647",""
"2025-06-16T19:15:00-03:00","","128.063158","","130.173684","136.708994","140.987543","135.589473","","","145.789473","","","127.352631","131.243387","","128.067901","130.836842","","131.531579","121.710527","141.342106","110.007374","129.554219","130.93239",""
"2025-06-16T19:30:00-03:00","","128.169312","","130.605263","139.51579","141.336777","135.973684","","","145.152631","","","126.878948","130.5","","130.830303","130.557894","","133.825397","121.510527","140.772487","110.191821","129.110527","131.557183",""
"2025-06-16T19:45:00-03:00","","128.636842","","129.726316","139.767196","140.284486","136.81579","","","146.157894","","","127.242106","130.468421","","131.074074","130.663158","","133.852631","121.968421","143.2","110.089458","129.28421","133.039774",""
"2025-06-16T20:00:00-03:00","","129.210527","","129.88421","138.380952","139.80676","137.01579","","","145.594737","","","126.436842","130.526316","","134.329192","130.936508","","132.206349","123.552631","142.336842","110.000494","129.178948","132.277696",""
"2025-06-16T20:15:00-03:00","","129.647369","","130.552631","146.531579","140.294737","137.657894","","","146.310527","","","128.994709","134.328042","","133.067901","132.88421","","142.486772","124.42328","146.126316","110.000028","130.385152","135.827778",""
"2025-06-16T20:30:00-03:00","","129.321052","","130.592592","141.656084","141.621052","137.433862","","","146.191108","","","129.031579","131.626316","","130.759259","131.7","","139.047369","120.91579","143.973544","110.022102","130.178948","132.829777",""
"2025-06-16T20:45:00-03:00","","128.594737","","129.810527","134.431579","142.238853","136.38421","","","149.589473","","","128.273684","130.942106","","132.265432","131.710527","","131.089947","121.847369","143.5","110.174393","129.895127","133.375661",""
"2025-06-16T21:00:00-03:00","","128.48421","","129.831579","161.526316","141.708057","136.873684","","","148.51579","","","128.349207","131.539682","","132.757764","130.747369","","152.666667","122.526316","142.809523","110.020089","129.168421","132.510527",""
"2025-06-16T21:15:00-03:00","","128.178948","","129.368421","","141.278948","136.468421","148.963158","","149.08421","","","133.310527","130.710527","","133.425926","131.163158","","149.37037","125.619048","144.226316","110.00344","129.857894","132.078948",""
"2025-06-16T21:30:00-03:00","","128.38421","","129.38421","","140.489473","135.905263","149.11579","","148.889473","","","129.68421","130.878948","","133.920246","130.478948","","153.847369","123.863158","142.457894","110.076961","128.431579","132.37037",""
"2025-06-16T21:45:00-03:00","","128.189473","","129.247369","","140.449944","137.329843","149.26455","","150.094241","","","130.11579","129.994737","","133.234568","130.910527","","153.4709","124.557894","141.973684","110.027624","129.078227","131.494737",""
"2025-06-16T22:00:00-03:00","","128.48421","","129.252631","","139.336842","137.773684","148.389473","","147.495233","","","129.947369","130.322751","","126.993902","132.51579","","135.809523","124.01579","142.331579","110.012339","129.296297","131.681551",""
"2025-06-16T22:15:00-03:00","","127.777778","","128.663158","","138.278948","137.842106","149.631579","","148.193718","","","128.778948","130.3","","128.734568","131.502646","","136.942106","124.4709","143.322751","110.013103","129.421052","132.212992",""
"2025-06-16T22:30:00-03:00","","127.663158","","128.232804","","138.626316","138.1","147.905263","","148.681642","","","127.88421","128.910527","","127.177914","132.521052","","135.223404","122.873684","143.947369","110.016574","128.189473","132.603209",""
"2025-06-16T22:45:00-03:00","","127.689473","","128.563158","","139.768421","138.272251","147.78421","","148.459067","","","126.073684","128.747369","","131.895062","131.978948","","149.552631","124.417989","141.873016","110.041467","127.689473","132.240017",""
"2025-06-16T23:00:00-03:00","","128.010582","","128.552631","","139.573684","138.3","147.110527","","146.646382","","","124.857894","128.678948","","127.52439","131.571429","","142.159574","122.378948","142.710527","110.089086","128.775679","131.469684",""
"2025-06-16T23:15:00-03:00","","127.452631","","128.252631","","138.071067","137.057894","147.942106","","147.15077","","","125.910527","128.534391","","126.067484","132.463158","","139.798942","122.227513","143.312169","110.145304","128.536842","131.873684",""
"2025-06-16T23:30:00-03:00","","127.51579","","127.7","","137.712786","136.826316","146.652631","","146.633508","","","123.936842","127.463158","","127.237804","132.2","","129.285714","121.263158","","110.408602","127.373211","131.64144",""
"2025-06-16T23:45:00-03:00","","127.531579","","127.624339","","139.574412","137.28421","147.247369","","144.882898","","","124.563158","127.227513","","126.429448","129.689473","","130.747369","120.926316","","110.289","127.136842","131.773684",""
"2025-06-17T00:00:00-03:00","","128.460318","","127.9","","140.068421","137.436842","147.41579","","145.29412","","","122.363158","128.61579","","123.539878","129.185186","","127.195767","120","","110.349647","127.205983","132.375661",""
"2025-06-17T00:15:00-03:00","","","","127.973684","","139.9","135.41579","148.278948","","145.5","","","121.442106","131.189473","","121.354038","129.242106","","116.089947","121.216931","","110.399992","128.058979","134.005263",""
"2025-06-17T00:30:00-03:00","","","","127.705263","122.310527","139.69421","134.763158","146.57672","","144.384817","","","122.021052","129.01579","","121.5","128.321052","","114.526316","119.468421","","110.36413","127.46592","133.547369",""
"2025-06-17T00:45:00-03:00","","","","127.326316","","139.073684","135.126316","147.235602","","143.005263","","","122.689473","127.710527","","121.429448","128.619048","","116.175532","119.321052","","110.196721","126.710527","131.5",""
"2025-06-17T01:00:00-03:00","","","","127.331579","","138.736842","135.810527","146.88421","","143.43687","","","123.21579","128.431579","","122.037037","","","114.518519","120.952631","","110.283422","125.768421","131.768421",""
"2025-06-17T01:15:00-03:00","","","","127.147369","129.921052","137.736842","135.91579","148.205263","","144.277487","","","132.693122","127.994709","","122.901234","","","122.31746","123.57672","","110.263669","126.721052","131.504044",""
"2025-06-17T01:30:00-03:00","","","","126.883598","150.656084","136.689722","134.705263","147.131579","","141.860091","","","129.61579","127.242106","","121.361963","","","140.846561","120.289473","","110.442106","126.035374","131.468421",""
"2025-06-17T01:45:00-03:00","","","","126.947369","155.489473","136.814157","134.047369","146.263158","","141.147369","","","126.021052","126.521052","","122.222222","","","142.780104","119.742106","","110.39611","125.347369","130.756379",""
"2025-06-17T02:00:00-03:00","","","","126.778948","152.481481","138","134.31579","146.773684","","141.471679","","","122.873684","125.232804","","126.176829","129.731579","","144.147369","","","110.427391","124.626316","131.01977",""
"2025-06-17T02:15:00-03:00","","","","126.652631","152.231579","137.394737","133.926316","147.278948","","141.394737","","","121.663158","125.773684","","125.588957","129.582011","","147.05291","","","110.403356","124.966454","131.78421",""
"2025-06-17T02:30:00-03:00","","","","126.552631","142.095238","136.488978","134.521052","145.936842","","140.636842","","","119.647369","125.021052","","126.726708","127.973684","","138.094737","","","110.637487","124.036842","131.813518",""
"2025-06-17T02:45:00-03:00","","","","126.521052","133.074074","136.321932","135.873684","146.505263","","140.861973","","","119.152631","125.131579","","125.571429","127.321052","","131.148148","","","110.137637","123.737036","132.168421",""
"2025-06-17T03:00:00-03:00","","","","126.613757","132.136842","137.206958","135.536842","145.273684","","140.396826","","","118.847369","125.962963","","126.783951","127.047619","","129.489473","","","110.471442","123.668421","131.636842",""
"2025-06-17T03:15:00-03:00","","","","","139.231579","137.574773","135.373684","145.238096","","140.61579","","","122.1","125.789473","","129.269939","126.863874","","138.730159","","","110.425228","123.492063","133.947369",""
"2025-06-17T03:30:00-03:00","","","","","142.291006","137.655657","134.405263","145.247369","","139.578948","","","123.257894","125.331579","","128.598766","126.310527","","144.821052","","","110.120171","122.7","140.434279",""
"2025-06-17T03:45:00-03:00","","","","","141.989473","138.298188","134.078948","144.619048","","139.663158","","","121.936842","126.189473","","126.97546","125.835979","","141.664893","","","110.228914","121.789473","134.997022",""
"2025-06-17T04:00:00-03:00","","","","","136.842932","140.178948","134.357894","","","139.594737","","","121.657894","128.994737","","127.956522","125.978948","","137.610527","","","110.131679","124.470102","135.778932",""
"2025-06-17T04:15:00-03:00","","","","","139.089473","138.090416","133.821052","","","140.426316","","","121.657894","127.132276","","127.737804","125.910053","","140.089947","","","110.093407","123.639317","136.443274",""
"2025-06-17T04:30:00-03:00","","","","","136.814814","137.342106","133.578948","","","139.457894","","","120.078948","126.026456","","126.148148","125.542106","","134.289473","","","110.291892","122.347369","135.842106",""
"2025-06-17T04:45:00-03:00","","","","","136.396826","137.073684","134.105263","","","138.463158","","","121.031579","125.91579","","125.851852","125.502646","","134.835979","","","110.15924","121.286039","132.142106",""
"2025-06-17T05:00:00-03:00","","","","","137.936508","136.852631","133.89418","","","140.442106","","","123.947369","126.436842","","128.907408","125.952631","","136.365079","","","110.16564","121.71579","134.606011",""
"2025-06-17T05:15:00-03:00","","","","","145.842106","136.44949","130.963158","","","140.326316","","","123.38421","126.052631","","130.33125","125.659574","","146.5291","","142.078948","110.395969","122.198504","132.921052",""
"2025-06-17T05:30:00-03:00","","","","125.868421","143.4709","136.281313","132.294737","","","140.563158","","","121.778948","126.989418","","131.04321","125.613757","","146.836842","","140.747369","110.278832","121.179894","131.846953",""
"2025-06-17T05:45:00-03:00","","","","125.652631","152.352631","136.275164","129.978948","","","141.385148","","","122.026316","128.18421","","130.96319","125.226316","","151.756613","","141.185186","110.101966","120.873684","131.473684",""
"2025-06-17T06:00:00-03:00","","","","125.978948","145.417989","134.640184","130.38421","","","140.157894","","","121.973684","126.973684","","127.29375","125.941799","","145.421052","","141.563158","110.069116","121.491486","131.568421",""
"2025-06-17T06:15:00-03:00","","","","125.589473","143.78421","134.181362","129.455027","","","139.2469","","","123.794737","126.391534","","130.932516","125.804233","","142.349207","","141.026316","110.063858","122.281534","132.976676",""
"2025-06-17T06:30:00-03:00","","","","125.100529","159.804233","133.905263","129.226316","","","141.047369","","","121.589473","125.647369","","131.957317","126.205263","","165.389473","","141.273684","110.059249","122.4","132.394491",""
"2025-06-17T06:45:00-03:00","","","","124.878948","155.268421","135.025817","129.492147","","","142.269841","","","122.368421","125.698412","","127.503068","126.305263","","159.904762","","141.605263","110.028279","122.957894","132.157894",""
"2025-06-17T07:00:00-03:00","","","","125.010582","138.269841","136.468421","129.91579","","","141.336842","","","","125.626316","","126.355828","125.89418","","139.73545","","141.71579","110.088359","121.199779","133.270083",""
"2025-06-17T07:15:00-03:00","","","","124.947369","133.873684","136.557894","130.373684","","","143.594737","","","","125.51579","","123.220859","125.78836","","132.552631","","141.227513","110.034303","121.685262","132.275106",""
"2025-06-17T07:30:00-03:00","","","","124.957894","133.248678","136.142106","129.126316","","","139.590471","","","121.073684","125.571429","","130.419753","126.047369","","133.042328","","140.236842","110.071429","121.142106","131.389473",""
"2025-06-17T07:45:00-03:00","","","","125.131579","147.036842","134.513228","129.026316","","","141.473684","","","121.726316","125.4","","129.92638","125.8","","147.248678","","140.194737","110.226443","121.816538","131.989473",""
"2025-06-17T08:00:00-03:00","","","","125.10582","154.169312","134.563158","129.257894","","","140.460318","","","122.152631","126.08421","","131.024844","125.726316","","157.719577","","141.294737","110.123931","121.61579","131.605208",""
"2025-06-17T08:15:00-03:00","","","","124.878948","151.51579","134.207137","129.305263","","","142.11579","","","125.492063","130.931579","","127.117284","125.915344","","147.746032","","140.947369","110.219412","122.513768","131.17687",""
"2025-06-17T08:30:00-03:00","","","","124.852631","132.847369","135.6","129.507937","","","141.588207","","","122.152631","131.789473","","123.723927","125.534031","","128.068783","","140.375661","110.067511","121.918062","131.068421",""
"2025-06-17T08:45:00-03:00","","","","124.752631","133.074074","136.308421","129.621052","","","142.090402","","","121.742106","131.426316","","123.030864","125.58421","","127.857894","","139.989473","110.04857","121.502646","131.226316",""
"2025-06-17T09:00:00-03:00","","","","125.047619","127.894737","136.81579","130.105263","","","141.4","","","121.58421","131.878307","","124.969326","126.047619","","124.105263","","140.84127","110.143391","122.201058","131.443297",""
"2025-06-17T09:15:00-03:00","","","","124.98421","133.710527","136.142106","129.742106","","","140.420942","","","125.263158","131.568421","","125.196319","125.608466","","129.338624","","140.51579","110.040058","123.526316","132.352631",""
"2025-06-17T09:30:00-03:00","","","","124.9","135.941799","135.3218","129.457894","","","140.541471","","","122.105263","131.726316","","123.93865","125.624339","","129.301588","","140.687831","110.056001","121.552631","132.100529",""
